year,title,published_at,updated_at,category,nominee,artist,workers,img,winner
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Female R&B Vocal Performance,He Think I Don't Know,Mary J. Blige,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mary%2BJ.%2BBlige/Mary%2520J.%2520Blige_1_1_1578385686.jpg?itok=8LNddY-k,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Male R&B Vocal Performance,U Don't Have To Call,Usher,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Usher/Usher_1_1_1594578185.jpg?itok=HpoXndzJ,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best R&B Performance By A Duo Or Group With Vocal,Love's In Need Of Love Today,Stevie Wonder & Take 6,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Traditional R&B Vocal Performance,What's Going On,Chaka Khan & The Funk Brothers,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chaka%2BKhan/Chaka%2520Khan_1_1_1598913537.jpg?itok=pEdUcxBU,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Urban/Alternative Performance,Little Things,India.Arie,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/indiaarie-spotlight-107148703.png?itok=EhTaEZYR,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best R&B Song,Love Of My Life (An Ode To Hip Hop),,"Erykah Badu, Madukwu Chinwah, Rashid Lonnie Lynn, Robert Ozuna, James Poyser, Raphael Saadiq & Glenn Standridge, songwriters (Erykah Badu Featuring Common)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Erykah%2BBadu/Erykah%2520Badu_1_1_1584457124.jpg?itok=xNIhqJu7,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best R&B Album,Voyage To India,India.Arie,"India.Arie & Shannon Sanders, producers; Alvin Speights, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/indiaarie-spotlight-107148703.png?itok=EhTaEZYR,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary R&B Album,Ashanti,Ashanti,"7 Aurelius & Irv Gotti, producers; 7 Aurelius, Milwaukee Buck & Brian Springer, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ashanti/Ashanti_1_1_1585059863.jpg?itok=7_G3RLYL,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Female Rap Solo Performance,Scream a.k.a. Itchin',Missy Elliott,,,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Male Rap Solo Performance,Hot In Herre,Nelly,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Nelly/Nelly_1_1_1584092298.jpg?itok=NgHWxIFH,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Rap Performance By A Duo Or Group,The Whole World,OutKast Featuring Killer Mike,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/OutKast/Outkast_1_1_1595810284.jpg?itok=U50l3oRY,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Rap/Sung Collaboration,Dilemma,Nelly Featuring Kelly Rowland,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Nelly/Nelly_1_1_1584092298.jpg?itok=NgHWxIFH,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Rap Album,The Eminem Show,Eminem,"Eminem, producer; Steve King, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eminem/Eminem_1_1_1591112923.jpg?itok=L57YXwWn,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Female Country Vocal Performance,Cry,Faith Hill,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Faith%2BHill/Faith%2520Hill_1_1_1581554831.jpg?itok=byNQrGei,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Male Country Vocal Performance,Give My Love To Rose,Johnny Cash,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Johnny%2BCash/Johnny%2520Cash_1_1_1581553523.jpg?itok=M0sTVaoF,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Country Performance By A Duo Or Group With Vocal,Long Time Gone,Dixie Chicks,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dixie%2BChicks/Dixie%2520Chicks_1_1_1598343738.jpg?itok=YXj33PAV,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Country Collaboration With Vocals,Mendocino County Line,Willie Nelson & Lee Ann Womack,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Country Instrumental Performance,Lil' Jack Slade,Dixie Chicks,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dixie%2BChicks/Dixie%2520Chicks_1_1_1598343738.jpg?itok=YXj33PAV,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Country Song,Where Were You (When The World Stopped Turning),,"Alan Jackson, songwriter (Alan Jackson)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alan%2BJackson/Alan%2520Jackson_1_1_1575371177.jpg?itok=TWsObT39,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Country Album,Home,Dixie Chicks,"Dixie Chicks & Lloyd Maines, producers; Gary Paczosa, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dixie%2BChicks/Dixie%2520Chicks_1_1_1598343738.jpg?itok=YXj33PAV,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Bluegrass Album,Lost In The Lonesome Pines,"Jim Lauderdale, Ralph Stanley & The Clinch Mountain Boys","Jim Lauderdale, producer; David Castle, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jim%2BLauderdale/Jim%2520Lauderdale_1_1_1575362745.jpg?itok=tuRkXjEB,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best New Age Album,Acoustic Garden,Eric Tingstad & Nancy Rumbel,"Nancy Rumbel & Eric Tingstad, producers; Les Kahn & Eric Tingstad, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eric%2BTingstad/Eric%2520Tingstad_1_1_1581628693.jpg?itok=Ef5K35-T,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary Jazz Album,Speaking Of Now,Pat Metheny Group,"Lyle Mays, Pat Metheny & Steve Rodby, producers; Rob Eaton, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pat%2BMetheny%2BGroup/Pat%2520Metheny%2520Group_1_1_1589915053.jpg?itok=YOJcjDH6,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Jazz Vocal Album,Live In Paris,Diana Krall,"Tommy LiPuma, producer; Al Schmitt, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Diana%2BKrall/Diana%2520Krall_1_1_1589273612.jpg?itok=TEF_xptn,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Jazz Instrumental Solo,My Ship,,"Herbie Hancock, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Herbie%2BHancock/Herbie%2520Hancock_1_1_1596790289.jpg?itok=b1MAcr9T,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Jazz Instrumental Album, Individual or Group",Directions In Music,"Herbie Hancock, Michael Brecker & Roy Hargrove","Michael Brecker & Jason Olaine, producers; Doug Doctor, Rob Griffin & Jay Newland, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Herbie%2BHancock/Herbie%2520Hancock_1_1_1596790289.jpg?itok=b1MAcr9T,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Large Jazz Ensemble Album,What Goes Around,Dave Holland Big Band,"Dave Holland & Louise Holland, producers; James Farber, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dave%2BHolland/Dave%2520Holland_1_1_1575366094.jpg?itok=quzY-xff,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Latin Jazz Album,The Gathering,Caribbean Jazz Project,"Dave Samuels, producer; Phil Magnotti, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Caribbean%2BJazz%2BProject/Caribbean%2520Jazz%2520Project_1_1_1597168413.jpg?itok=EKOKpab7,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Rock Gospel Album,Come Together,Third Day,"Monroe Jones, producer; James J Dineen III, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Third%2BDay/Third%2520Day_1_1_1581551858.jpg?itok=vUbg7NPR,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Pop/Contemporary Gospel Album,The Eleventh Hour,Jars Of Clay,"Jars Of Clay, producers; Vance Powell & Jack Joseph Puig, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jars%2BOf%2BClay/Jars%2520Of%2520Clay_1_1_1575368205.jpg?itok=KH3XivHB,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Southern, Country, or Bluegrass Gospel Album",We Called Him Mr. Gospel Music - The James Blackwood Tribute Album,"The Jordanaires, Larry Ford & The Light Crust Doughboys","Art Greenhaw, producer; Tim Cooper, Chuck Ebert, Art Greenhaw, Adrian Payne, Robb Tripp & Philip W. York, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Larry%2BFord/Larry%2520Ford_1_1_1581610333.jpg?itok=AuA9lW2s,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Traditional Soul Gospel Album,Higher Ground,The Blind Boys Of Alabama,"John Chelew, producer; Jimmy Hoyson, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Blind%2BBoys%2Bof%2BAlabama/Blind%2520Boys%2520of%2520Alabama_1_1_1575366367.jpg?itok=qYvCJB6l,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary Soul Gospel Album,Sidebars,Eartha,"Glaurys Ariass, Helsa Ariass & Eartha, producers; Glaurys Ariass, Helsa Ariass & Chris Puram, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eartha/EARTHA_1_1_1581561922.jpg?itok=SfraIebZ,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Gospel Choir Or Chorus Album,Be Glad,,"Carol Cymbala, choir director; Carol Cymbala, producer; B.J. Goss, engineer/mixer (The Brooklyn Tabernacle Choir)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Latin Pop Album,Caraluna,Bacilos,"Bacilos, Luis Ochoa & Gonzalo Vasquez, producers; Gustavo Afont, Jon Fausty, Iker Gastraminsa, Jaime Lagueruela, Eric Schilling, Bob St. John & Gonzalo Vasquez, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Luis%2BOchoa/Luis%2520Ochoa_1_1_1581631746.jpg?itok=wb8OdK7Y,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Latin Rock/Alternative Album,Revolución De Amor,Maná,"Alex González & Fher Olvera, producers; Benny Faccone, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alex%2BGonzalez/Alex%2520Gonzalez_1_1_1581642715.jpg?itok=eWGtXxCE,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Traditional Tropical Latin Album,El Arte Del Sabor,"Bebo Valdés Trio With Israel López ""Cachao"" & Carlos ""Patato"" Valdés","Nat Chediak, producer; Catherine Miller, engineer/mixer",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Salsa Album,La Negra Tiene Tumbao,Celia Cruz,"Sergio George, producer; Maria DeJesus & Jon Fausty, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Celia%2BCruz/Celia%2520Cruz_1_1_1581560505.jpg?itok=5KYlZzO6,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Merengue Album,Latino,Grupo Mania,"Jose Lugo, producer; Rolando Alejandro, Raphael Peña & Manuel Antonio Tejada Tabar, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Grupo%2BMania/Grupo%2520Mania_1_1_1581629272.jpg?itok=GtGQReoa,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Mexican/Mexican-American Album,Lo Dijo El Corazón,Joan Sebastian,"Joan Sebastian, producer; Benny Faccone, Franco Giordani & John Karpowich, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Joan%2BSebastian/Joan%2520Sebastian_1_1_1575363475.jpg?itok=t94zHm_l,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Tejano Album,Acuérdate,Emilio Navaira,"Manuel Herrera Maldonado, producer; Gustavo Alphonso Miranda, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Manuel%2BHerrera%2BMaldonado/Manuel%2520Herrera%2520Maldonado_1_1_1581658609.jpg?itok=xDM1LCwi,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Traditional Blues Album,A Christmas Celebration Of Hope,B.B. King,"B.B. King, producer; Anthony Daigle & John Holbrock, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/bbking-spotlight-166779471.png?itok=TaNC-gCJ,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary Blues Album,Don't Give Up On Me,Solomon Burke,"Joe Henry, producer; S. Husky Höskulds, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Solomon%2BBurke/Solomon%2520Burke_1_1_1591113064.jpg?itok=MASL1gM9,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Traditional Folk Album,Legacy,Doc Watson & David Holt,"Steven Heller & David Holt, producers; Steven Heller, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Doc%2BWatson/Doc%2520Watson_1_1_1581561835.jpg?itok=7xnqBiAY,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary Folk Album,This Side,Nickel Creek,"Alison Krauss, producer; Gary Paczosa, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Nickel%2BCreek/Nickel%2520Creek_1_1_1581555342.jpg?itok=5q7iPPSl,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Native American Music Album,Beneath The Raven Moon,Mary Youngblood,"Thomas A. Wasinger & Mary Youngblood, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mary%2BYoungblood/Mary%2520Youngblood_1_1_1597163228.jpg?itok=rQMsl9sD,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Reggae Album,Jamaican E.T.,"Lee ""Scratch"" Perry","Roger Lomas & Lee ''Scratch'' Perry, producers; Roger Lomas, engineer/mixer",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best World Music Album,Mundo,Rubén Blades,"Rubén Blades, Walter Flores & Edín Solís, producers; Walter Flores, Oscar Marin & Edín Solís, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rub%25C3%25A9n%2BBlades/Rub%25C3%25A9n%2520Blades_1_1_1596119391.jpg?itok=gbBU_jpt,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Polka Album,Top Of The World,Jimmy Sturr,"Kenneth R. Irwin, Tom Pick & Jimmy Sturr, producers; Joe Donofrio, Kenneth R. Irwin, Tom Pick, Jimmy Sturr & Jeremy Welch, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jimmy%2BSturr/Jimmy%2520Sturr_1_1_1597168389.jpg?itok=bCBNVLi2,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Musical Album For Children,"Monsters, Inc. - Scream Factory Favorites",Riders In The Sky,"Joseph Miskulin, producer; Riders In The Sky (Paul Chrisman, Douglas Green, Fred LaBour & Joseph Miskulin)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Riders%2BIn%2BThe%2BSky/Riders%2520In%2520The%2520Sky_1_1_1582881976.jpg?itok=3FZzxhvh,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Spoken Word Album For Children,There Was An Old Lady Who Swallowed A Fly,Tom Chapin,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tom%2BChapin/Tom%2520Chapin_1_1_1581554573.jpg?itok=5-VGlTNZ,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Spoken Word Album,A Song Flung Up To Heaven,Maya Angelou,"Charles B. Potter, producer",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Spoken Comedy Album,Robin Williams - Live 2002,Robin Williams,"Robin Williams, artist. Nathaniel Kunkel, engineer/mixer. Peter Asher, producer.",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Musical Show Album,Hairspray,,"Marc Shaiman, composer & lyricist; Scott Wittman, lyricist; Marc Shaiman, producer; Pete Karam, engineer/mixer (Original Broadway Cast - Marissa Jaret Winokur & Harvey Fierstein)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Compilation Soundtrack Album For A Motion Picture, Television Or Other Visual Media",Standing In The Shadows Of Motown,The Funk Brothers & (Various Artists),"Ted Greenberg, Allan Slutsky & Harry Weinger, compilation producers; Ted Greenberg & Kooster McAllister, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Harry%2BWeinger/Harry%2520Weinger_1_1_1581657251.jpg?itok=be9hSLaU,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Score Soundtrack Album For A Motion Picture, Television Or Other Visual Media",The Lord Of The Rings - The Fellowship Of The Ring,,"Howard Shore, composer; Howard Shore, producer; John J. Kurlander, engineer/mixer (Howard Shore)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Song Written For A Motion Picture, Television Or Other Visual Media","If I Didn't Have You (From Monsters, Inc.)","Randy Newman, songwriter (Randy Newman)",,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Randy%2BNewman/Randy%2520Newman_1_1_1578414625.jpg?itok=lN9Qxxrp,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Instrumental Composition,Six Feet Under Title Theme,,"Thomas Newman, composer (Thomas Newman)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Instrumental Arrangement,Six Feet Under Title Theme,,"Thomas Newman, arranger (Thomas Newman)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Instrumental Arrangement Accompanying Vocalist(s),Mean Old Man,,"Dave Grusin, arranger (James Taylor)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dave%2BGrusin/Dave%2520Grusin_1_1_1591261102.jpg?itok=s4GeD_Sf,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Recording Package,Home,,"Kevin Reagan, art director (Dixie Chicks)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Boxed Or Special Limited Edition Package,Screamin' And Hollerin' The Blues - The Worlds Of Charley Patton,,"Susan Archie, art director (Charley Patton)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Notes,Screamin' And Hollerin' The Blues - The Worlds Of Charley Patton,,"David H. Evans Jr., album notes writer (Charley Patton)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BEvans/David%2520Evans_1_1_1581636058.jpg?itok=4Fpz73xr,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Historical Album,Screamin' And Hollerin' The Blues - The Worlds Of Charley Patton,,"Dean Blackwood, compilation producer; David Glasser, Christopher King & Matt Sandoski, mastering engineers (Charley Patton)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Engineered Album, Non-Classical",Come Away With Me,,"S. Husky Höskulds & Jay Newland, engineers (Norah Jones)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Producer Of The Year, Non-Classical",Arif Mardin,,,,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Remixed Recording, Non-Classical",Hella Good (Roger Sanchez Remix Main),,"Roger Sanchez, remixer (No Doubt)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Roger%2BSanchez/Roger%2520Sanchez_1_1_1575364906.jpg?itok=aiTyFc2z,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Engineered Album, Classical",Vaughan Williams: A Sea Symphony (Sym. No. 1),,"Michael J. Bishop, engineer (Robert Spano & Norman Mackenzie)",,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Producer Of The Year, Classical",Robert Woods,,,,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Classical Album,Vaughan Williams: A Sea Symphony (Sym. No. 1),,"Robert Spano, conductor; Norman Mackenzie, artist; Thomas Moore, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Robert%2BSpano/Robert%2520Spano_1_1_1581624999.jpg?itok=iI86-V-V,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Orchestral Performance,Mahler: Symphony No. 6,,"Michael Tilson Thomas, conductor; Andreas Neubronner, producer; Peter Laenger, engineer (San Francisco Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BTilson%2BThomas/Michael%2520Tilson%2520Thomas_1_1_1575368818.jpg?itok=he1ja-mb,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Opera Recording,Wagner: Tannhäuser,,"Jane Eaglen, Thomas Hampson, Waltraud Meier, Rene Pape & Peter Seiffert; Daniel Barenboim, conductor; Christoph Classen, producer; Tobias Lehmann & Eberhard Sengpiel, engineers (Chor der Deutschen Staatsoper Berlin; Staatskapelle Berlin)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jane%2BEaglen/Jane%2520Eaglen_1_1_1581610917.jpg?itok=LT3fS1vE,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Choral Performance,Vaughan Williams: A Sea Symphony (Sym. No. 1),,"Robert Spano, conductor; Thomas Moore, producer; Michael J. Bishop, engineer (Atlanta Symphony Chorus; Atlanta Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Robert%2BSpano/Robert%2520Spano_1_1_1581624999.jpg?itok=iI86-V-V,True
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Instrumental Soloist(s) Performance (with Orchestra),Brahms/Stravinsky: Violin Concertos,,"Hilary Hahn, artist; Thomas Frost, producer; Richard King, engineer (Academy Of St. Martin-In-The Fields)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Hilary%2BHahn/Hilary%2520Hahn_1_1_1581554020.jpg?itok=M3S8uHN7,True
